text,label
به سیما حس مادرانه دارم,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
استفاده كردم از مطالبتون ، ممنون كه وقت گذاشتيد 🙏,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
نمی دانی چقدر آرزو دارم كه يكبار با آن چشم هايت، به خاطر من به من نگاه كنی. يك گلدان گِلی می شوم كه نقش چشم هايت روی آن كشيده شده. می روم زير خاك كه هزار سال ديگر برسم دست آدمی كه بدون ترس بتواند بگويد دوستت دارم.شرق بنفشه,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
نمونه ای از حال فعلی مردم فشار اقتصادی نا توانی مالی و ...دوستان اگر دوست داشتین خوش حال میشم ریتوییت کنین بلکه مخاطبان بیشتری طرح ها رو ببینن. مچکر #pic #art #pic #photo #iran #esfahan #tehran #hamed0mansouri #zohr20 #best #مجازی #نقاشی #طراحی #جاجول,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یه چیز قشنگ تو یه بحث و تبادل نظر که داشتیم به این نتیجه رسیدیم که تو ایران روش #تربیت بعضی از #خانواده ها #گنجشکی فقط به فکر آب و غذا بچه هستن و فوقش مدرسه#فرهنگ_سازیبی سوادی بعضی خانواد ها عذاب اور برای ما گفتن ما هم بهشون هیچ نتیجه ای نداشته و نداره,"0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
"
روز جمهوری اسلامی، اولین قدم در راه تحقق حکومت اسلامی امام زمان(عج) است.#نظام_مردم,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
خیلی خوبه مینارد، اکت هست ولی خیلی فرو رفته، اون بدبختی که خیره شده بهش همه مدت 😂 از نظر اکت ایان اندرسون jethrotull خیلی خوبه خیللللی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
ماه‌های بهار اینطوریه: فروردین، اردیبهشت، پیدا کردن جزوه.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
كاش بجز كصشراي باندتون چيزايي و ريت كنيد كه با روحياتتون سازگاره .,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
جان آرا جان آرا جان آراخوزستان تنهای تنها شدخوزستان از اشک این مردمدریا شد دریا شد دریا شدای قاضی مردم چی میگنآبادی آبادی آبادیای قاضی این مردم چی میخوانآزادی آزادی آزادی#خوزستان #چاووشی,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
ولی آخرش اونی که بیشتر از همه ادعای رفاقت داشت کمتر از همه رفاقت حالیش بود ...,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
از این جماعت نفهم هرچی بگی بر میاد,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
خیلی خیلی، من از بچگی اینو میشنیدم و هیچوقت فراموشم نمیشه، هرچند کامل بلدش نیستم ولی عالیه,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
ازونجایی که من آدمی نیستم که حرفای درونمو به کسی بزنم ، یه اکانت ساختم ، بدون هیچ کسی ، تو سکوت با خودم حرف میزنم ...بزرگترین آرزوم واستون اینه که یکی و داشته باشید که بشنوتتون ✨,"0. 1. 0. 0. 0. 0. 1. 0. 0. 0.
"
جونننن دلمممممم. زندگی به اندازه کافی هیچ هست باید با خریت بهش رنگ و شادی داد. خیلی هم موجه بودن فایده نداره.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
اينايي كه نوشتين از قرآنه ديگه؟؟ پس يعني شما قرآنو قبول داريد اما پيامبر و امامتونو قبول نداريد... اكي حله :)) دان!,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
رئیس هیأت موتورسواری و اتومبیلرانی خوزستان:🔴هر ۳۰ دقیقه یک ایرانی براثر تصادفات رانندگی کشته می‌شود🏎پیست اتومبیلرانی غدیر اهواز نیاز به توسعه دارد,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
امیدوارم هر چی هست مثل اکسِ لاسوی من نباشه:)),"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
قربونت کمتر کاری بود که از دستم بر میومد :)نوشتهات خداست 🥺,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
من دارم میرم بیرون اگه گرفتنم میگم نیما گفت چیزی نمیشه😔☝🏻,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
شخصی به دارالحکومه رفت و گفت: از کسی پولی طلب دارمو او پس نمی دهدگفتند آیا شاهدی هم داری؟گفت: خداگفتند: کسی را معرفی کن که قاضی او را بشناسد!#عبید_زاکانی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
در طول یکسال گذشته بیش از ۸۵۰ هزار نفر از ایران به ترکیه رفته اند برای تفریح و گردش. آلمان و گرجستان بعد از ایران در مقام های بعدی هستند با این تفاوت که به گفته سازمان گردشگری آنها بطور متوسط نفری ۶۰۰ دلار خرج میکند و ایرانیان هزار دلار. اونوقت همه مینالن از خرابی کسب و کار,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
چطوری میتونم منم یه پروتو شخصی رو ویندوز داشته باشم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
خداییش افرادی مثل قلهکی هم هستند ولی من میگم تعداد کمه و چرا باید اتاق ها رو اصلاحاتی تشکیل بدهند؟ چرا انقلابی ها فعال نمیشن؟ الان ثابتی،رائفی پور،جبرائیلی باید خودشون اتاق تشکیل بدهند و جریان درست کنند ولی هیچ....,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
به پايان رسيديمامانکرديم آغازفرو ريخت پرهانکرديم پروازببخشاي اي روشنِ عشق بر ماببخشاي#شفیعی_کدکنی,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
جامعه اونقدر مشكلات داره كه آدم نميدونه به چي اميدوار باشه!اما چيزي كه آزار دهنده اس اينكه هيچكس تلاش نميكنه كارشو درست انجام بده,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
حاجی دعا کن یار خوبی برای امام زمان بشیم آنقدر سربارش نباشیم خسته شدم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
تقديم به راپونزل اول و آخر توئيتر 😂😬😂😬,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
سعی نکن با نبودنت آنها را مجبور کنی که از تو سراغی بگیرندنبودن،شکوه خاص خود را داردآنکه قدر بودنت را نداندنبودنت ذهنش را درگیر نمیکند!,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
ببین میدونی چرا ما به جای (برانداز) می‌نویسیم (برعنداز) به خاطر اینکه واژه عن توش معلوم باشه بعد توی عقب افتاده‌ی احمق خودت نوشتی( برعنداز) واقعا احمق و عقب افتاده ای😂😂😂😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
والا زمان ما بچه ها به معلما تجاوز ميكردن، بد زمونه اي شده,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
مسئولین محترم سایپا چقدر شیک و مجلسی با فرآیند گرانی خودرو برخورد می کنند.با این تفاسیر یارانه هم یه زمانی ۴۵ دلار بود و الان فقط ۹ دلارمن دیگه حرفی ندارم.#خودرو #گرانی #سایپا #پراید #سکه #طلا #یارانه #پول #دلار #ریال,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
بازم دمش گرم که جرات میکنن دعوتشو رد کنن،انتقاد کنن و بگن نمیایم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
از هرچیزی برای شوآف استفاده نکنید کلا.برای شوآف نگید بهتون آزار جنسی رسیده.برای شوآف واکسن نزنید.برای شوآف رای ندید و حمایت نکنید.برای شوآف هیچکاری نکنید تروخدا.,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
با اختلاف، یکی از ب.ه.ت.ر.ی.ن روز‌های زندگی!!!!!,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
جداً اگر ما فخر دنیاییماز مردم دنیا چه باید گفت؟من می پذیرم سخت بدبینمتو جای من ، از ما چه باید گفت؟#از_ما_چه_باید_گفت,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
داخل کد های برنامه نویسی توییتر دستور وارد شده هر وقت این حروف به ترتیب کنار هم چیده شدن خود برنامه یه ایموجی پیشفرض کنارشون بزاره,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ذکر نجات بخش یونسیه🤲🏻,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
😂ای وای چرا اینجوری گف,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
نخیر پر از میکروبهبازم تولدت مبارک پسرررر به آرزوهای قشنگت برسی ❤️,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
😂😂😂😂😂😂😂از دست طرفداران اصلاح طلب و مسوی خلاص نشدهافتادیم‌ گیر ماله کشان ارتش و سیاریکلا با حصر و حبس حال میکنید که گولتون میزنن,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
تمام مدت درگیر عادت کردن بودم ولی یهو دیدم نمیتونم عروسک نفع بردن یه عده دیگه باشم. نمیدونم چرا قبل از عقد این همه پا فشاری نکرده بودم برای بله ندادن؟ مخصوصا با این حرف های اخر دوزاریم افتاد که بابام به اطمینان از صداقت دخترعمو و شوهرش اصلا نرفته تحقیقات در مورد این یارو,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
استفاده از #کیف_دستی های قدیمی با طرح های منسوخ شده و مدل هایی که زیبا نیستند خیلی می تواند روی #استایل شما تاثیرگذارد. استفاده از کیف های بامزه و با طرح های جدید و رنگ های زیبا می تواند شما را تازه و جوانتر نشان دهد.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
می تونم درک کنم که ۱۵۸ شاید برای شما خوشایند نباشه! اما از دید جنس مخالفتون خیلی هم خوشاینده و با این صفت مورد خطاب قرار می گیرید «توْ بغلی» =))),"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
ظریف یک دیپلماته و اصولا دیپلمات ها علاقه ای به این جور اجتماع ها ندارند ، هرچند که به قول شما اکثرا خبرنگار های دستچین شده بودند ولی همون ها هم وقتی نیاز نباشه سوالاتشونو چشم تو چشم بپرسن جسارت بیشتری پیدا میکنن و باز هم به من فکر میکنم تو عرصه ی گفت و گو خیلی عجیب بود,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
هیچ کجای تاریخ آدم‌هایی که وضع رو بهتر کردن منفعل و غرغرو نبودن. بیان کردن وضع موجود موقعی ارزش داره که براش راه‌حلی هم داده بشه وگرنه تصویر موجود رو همگی داریم می‌بینیم. اگر امروز ما زیر کولر داریم توی توییتر با هم حرف میزنیم هم نتیجه‌ی هزینه‌هایی بوده که آدمهای گذشته دادن.,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
بدون آراءِ مردم، حضور مردم و بدون تحقّق خواست مردم، خیمه‌ی نظام اسلامی، سرِ پا نمی‌شود و نمی‌ماند#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اگ دروغ سیزده نیس مبارک باشه، امیدوارم کلی حس و حال خوب باهم بسازین,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
اینا کی فرصت کردن اینقدر بی‌شرف بشن اخه!,"0. 0. 0. 0. 0. 1. 0. 0. 0. 1.
"
از ترکیب جهل و خیانت و وطن فروشی و وادادگی بیش از این انتظاری نیست,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
آهامتوجه شدم.من توییتهاشو که میبینم، متوجه میشم یک مبارز هست.ولی با توجه به چیزی که شما گفتی متوجه شدم شما یک شاه اللهی هستی.ایران داره تکه تکه میشه و شما هنوز بت پرستی میکنید؟! 😔بای 👋🏻,"0. 0. 0. 0. 0. 1. 0. 0. 0. 1.
"
نه ديگه از ماست كه بر ماست خودمون كرديم حالا هم اين روزگار حق مونه,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
دم فیس بوک هم گرم که هر بار بر علیه حکومت حرف میزدیم ما رو ریپورت میکرد. دم تمام نیروهای شر که با هم متحد شدن گرم! دم اونایی که روح الله زم رو از فرانسه دزدیدند و تو ایران اعدام کردند و ۲۰ دقیقه بر دار آویزون نگه داشتند هم گرم. دم هیتلر هم گرم یک پاکسازی نژادی حسابی کرد.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
با لبانت باران لبان خشکم باش,"0. 0. 1. 1. 0. 0. 0. 0. 0. 0.
"
خواهش میکنم😍امیدوارم همیشه شاد باشین مثه شما کمه😍❤💋 کنکورم و دادم یه بارم منو ببرین گرچه ازتون دووورم:))),"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
خدانکنه،به امیدخدا فردا خوب میشی چرا بد به دلت راه میدی,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
ما میگیم آب شنگولی،شما بهش میگین شربت مفرح؟😂😂,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
#قدرت_تصویربخش هایی از #مصاحبه پایگاه خبری تحلیلی فضایی ایران (اسپاش) با مدیرعامل شرکت آرکا تحت عنوان قدرت تصویر👉 🌐 | آرکا پشتیبان دنیای بهتر,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
عربستان هم‌چنان خون این مردم را می‌خورد,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خخخخ دوغ آبعلی زدی گاز گرفته شما رو! نعناع بزن روشن شی! ولی خواب و خیاله داداش,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
همونطور که مدافعان حرم گفتند مزدور,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
چقدر خوشگل و با نمک ه ،شاید منم برای خودم بخرم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
خیلی کیری بود حرکتش کلا شخصیتش خیلی کصشره,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
چن روز پیش زولبیا کیوی گرفتم مزش فرقی نمیکرد با معمولی ولی خشک تر بود,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
این پروژه هیچ ارتباطی به ۲۰۳۰ نداره، ما اعتقاد داریم هر کسی باید روی تخصص خودش متمرکز بشه و البته که ما در روستاها کارگاه‌های رایگان داریم.( در حال حاضر محدود به دلیل اینکه بودجه محدودی ار کمک‌های مردمی داریم),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
عجب گل کیری ای:)))😂ولی راضی ام:)😂,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
اگه نیومدن افطاری غذاها رو بریزین تو خیابونا #کلید_بنفش!,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
یک گوشی دوسیمکارته با آنتن روشن، مانند یک دکل ۴۰ متری از فولاد میماند که شما را به شدت در خطر صاعقه زدگی قرار می دهد.برگرفته ازنشریه بایرن.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
وقتی بارون ترسناک که به نظر نمیاد بخواد متوقف بشه# @official,"0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
"
من هم گفتم خیلی هاشون هستند تعجب کردم مژگان من خودم هم دوستش دارم,"0. 0. 1. 0. 0. 1. 0. 0. 0. 0.
"
#eoo فقط نتایج کنکور ارشد :)),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
آن را که بصارت نبود یوسف صدیق جایی بفروشد که خریدار نباشد,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
چرا جلوشو نمیگیره اسراییل . همین دو روزی هی خبر میاد که دارین با شیاطین مذاکره میکنین .شما هم به روده راس ندارین . اقای نتانیاهو پشت تریبون یه جوره تو خلوت داداش میشه با رهبر حقیر,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
هرچند ما خموشیم، ای چرخِ بی‌مروّت / حدّی بوَد ستم را، اندازه‌ای جفا را -طبیب اصفهانی,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
من همون موقع هم تو فکر سرقت از بانک میرفتم فقط =))),"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
شما خوشبختی بزرگواررر...,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
دلشوره،استرس،بغض،حس‌کم‌بودن،حس‌بد داشتن فقط از دست کسایی بر میاد که تو حس میکنی واقعا دوست دارن.اما اینطوری نیست تو واقعیت,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
از خیلی از مردها مرد تری هرچند خیلیها شون نامردن,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
مرسی. خیلی خوب از فرصت استثنایی تون استفاده کردین. باز هم مرسی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چ خوبه که میدونی =) جالب بود برام,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
😂😂😅آره چیز زیاد داره,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
همه سبک هارو دوست دارم😀,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
امشب هزار بار به غلط کردن افتادم که تو اورژانس بدون طب و بدون وجود متخصص مقیم داخلی و انکال قلب اومدم کشیک دادم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
اون کنترل به خاطر تویه که حشریت مغزتو از بین برده نه به خاطر من,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
شب غم تو نیز بگذرد ولیدرین میان دلی ز دست میرود.#هوشنگ_ابتهاج,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
جدن ما ها چطور زنده ایم؟ 😂,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
ماه هم شده خسته ازین وضعیت یه شیشه مشروب بدست و مسته,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
ولی من فیفتی رو با مامان و آجی دیدم...دور همی با مامانم خیلی حال داد😅😅😅خیلی پایه‌س و خوش میگذره....♡♡♡♡#,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
خواهر شوهر رو نداشتی آخه 🤪,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
این پسر کوچولوی خیالباف درونم، که دست می گذارد زیر سر،خیره می شود به سقف، و غوطه می خورد میان رویاهایش را دوست دارم...,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
من واقعا عاشق اینم که ادم‌ها به تیر اینکه من تهرانم فالوم میکنن دایرکت میدن بعد لا به لا صحبت‌ها که میفهمن شمالم یهو شب بخير ميگن انفالوم ميكنن.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
برو كيرم تو اسلامت برو كيرم تو خدات برو كيرم تو پيغمبرت بي ناموس,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
عن خوری رو خودت شروع کردی ،حالا باید تا آخرشم بخوری ،کاسه‌رو لیس بزنی ،بگی گوه خوردم ،شاید ازت بکشم بیرون,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
آره جدی، خیلی جاها خودم نوشتم کیرساجد، اینجا میر نوشتم اینجوریش کرد :)))),"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خدا هدایتت کنه سید 😂,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
حدود الهی شما تبرئه است؟ #سعید_طوسی #تجاوز_به_دانش_آموزان @khamenei_ir,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
برسان باده که غم روی نمود ای ساقیاین شبیخون بلا باز چه بود ای ساقی,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
دقیقا دقیقا حرف من همینهمیگم موسوی به بهترین شکل ممکن تغییر کرد,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
خدایا خودت ظهور کن😁,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
البته ناشکری نکنم من خودم خوب رنگ و لعاب دارم، اما...,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
#منتقد #فیلم کارش حال کردن و نکردن با فیلم یا ژانری نیست، کارش چراغ به دست مخاطب دادن برای درک بهتر سینماست,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
به تخمم که کسی نمیبینهمن که خالی میشم,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
میندازم خودمو از پنجره پایین با خودمو خدا یه عکس سه تایی#شایع#shayea,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
فرض کنیم بله. گروهی که آیفون استفاده می‌کنند درآمد بیشتری دارند از بقیه که «اندروید استفاده می‌کنند». چه مردمی هستید که فقط به خاطر گوشی. دو ماه است راه می‌روید و می‌نشینید و هر صحبت و «کم» و «زیادی» از دوستتان از تجربه‌اش در کلوپ روی مختان است ؟ قشنگ یک‌جاهاایی عین بچه ها هستید.,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
تنها دورانی که الکی خوش بودیم کودکی بود که ب همت ج.ا اونم تلخ شد نسل بعد شیرینی ای از کودکی یاد نخواهند داشت ...#تجاوز_به_دانش‌آموزان,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
یعنی اولین روز ماه رمضون بری اتاق عمل، الان بعد ۱۵ روز نمیدونم بخاطر شکم سیری و نکشیدن تشنگی خدارو شکر کنم یا بگردم ببینم چه گناهی کردم که توفیق ماه رمضون اینجوری ازم گرفته شد؟ به هر حال شما گشنگی بکشید ، من حسابی مهمون ویژه خدا شدم ، رو تخت نشستم ، نیت میکنم اطعام میرسه😂😂😂,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
چهل سال چ داغها که خدانشناسابر دلت نگذاشتن..و امشب داغ بردلمان گذاشتی..چهل سال خاستن حذفت کنن، اما ماندگارتر شدی. #ناصر_ملک‌مطیعی روحت شاد,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
خاک تو سر کثافتش خوب شد نبودم الان فشارم رفته بود رو ۱۹🚶🏻‍♀️,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
اره انگار یکی با توف موهامو چسبونده بود بهم :/,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
خاطره که فقط مال گذشته نیست. همه‌ی ما یه مشت خاطره از آینده هم داریم. همه‌ی اون سفرها و قدم زدنای زیر بارونی که توی ذهنمون باهاش تصور کردیم ولی هیچوقت نشد. هرکاری که توی ذهنمون شد ولی توی واقعیت نشد یه مشت زخم که روی مغزمون نقش بسته:),"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
🌸دستاوردهای جمهوری اسلامی🌸1..تربیت نیروی انسانی متعهد و عمدتا جوان و دارای عزم راسخ وپیشرفت.2..افزایش امید به زندگی در ایران 54/1 به 75/43..57 برابر شدن صادرات غیر نفتی4..صف آرایی در برابر آرایش جنگی ناوهای آمریکا واروپا در خلیج فارس #نظام_مردم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
آخه دوشنبه هم روز جهانی بهداشت قاعدگی بود مینا جون,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
چقد ملت دروغگو شدن😔☝️,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
اخ اخ اخ منو یادته ؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
مردمی که از هر نظری داره بهشون تجاوز میشه، اگه از گرسنگی هم نمیرن حتما از نظر فقر فرهنگی و از عدم امنیت روانی نابود خواهند شد#تجاوز_به_دانش‌آموزان,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
امروزه امنیت و آرامش و پیروزی‌های خود را مرهون رهبری نظام جمهوری اسلامی امام خامنه ای هستیم و همه دنیا به جایگاه و نقش والای رهبری ایشان در حکومت اقرار کردند.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
ولی دهن تیم‌های ایرانی صاف هس.۶ بازی توی ۱۴ روزقشنگ جنازه هاشون برمیگرده ایران,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خداروشکر پسر نیستی وگرنه نر و ماده از خطرت در امان نبودن,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
نه . من نگفتم شما با من بودید که... من فقط توی اولین پست جوابتون رو دادم . تشکر بابت راهنماییتون درباره مشکل پیج .,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چندی پیش اعلام شد «به 90 درصد کودکان کار تجاوز میشود» اما چون «مسیح علینژاد» خبرش را منتشر نکرده بود، برای «افکار عمومی توئیتر» ابدا اهمیتی نداشت، چون قرار نبود به واسطه آن از مسیح علینژاد تشکر کنند.#رجاله‌ها,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
📍۱۲ فروردین، مُهر تاییدی بود بر مردم سالاری دینی و روز جمهوری اسلامی، روز آغاز حکومت دینی به انتخاب مردم است.#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
سازنده و تولید کننده انواع صندلی فلزی#صندلی #صندلی_فلزی #صندلی_فرفورژه #صندلی_کودک #صندلی_باغی #صندلی_بار #صندلی_ویلایی #صندلی_طوری #صندلی_اپن #صندلی_چوبی #صندلی_اتلیه #اتلیه #عکاسی #استودیو #اتلیه_کودک #دکوری #تزیینی #لاکچری #لوکسترینها #نوآوری #کارآفرینی #فرفورجه #خاص,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
سنسورهایی تو بدن ما کار گذاشتن که نسبت به این دوکلمه ضعف نشون میده:دوست دارمهر بار هر کی اینو گفت از خوشحالی بال دراوردم و چشم‌بسته گفتم: منم دوست دارم.الان دارم به این نتیجه میرسم وقتی کسی گفت دوست دارم، در جوابش بگم: چه کاری باید انجام بدم واست؟؟...#دورویی#انسان‌نمایی,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
همون چون کونشون سوخته که چند میلیون بیشتر نمیتونن کوفت کنن حسابشو بستن#اعتصاب_کامیونداران#ranegimehange#rantrikes,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
دیشب ورق زدم صفحات کتاب راباشم ویانباشم اگردرمیانتان خواندم هزارمرتبه این حرف ناب را (دست غریبه هاندهید انقلاب را)#روح_خدا,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
وای ی وجب جوجه چقدر خرت و پرت میخواد😍دلم ضعف رفت، دلم نی نی خواست🤩,"0. 0. 1. 0. 0. 1. 0. 0. 0. 0.
"
اونوقت كدوم مذهبى اين رو گفته وقتى من از مذهب ميگم فقط و فقط منظورم كتاب و قوانين اون دين هست نه تفسير هاى ديگران من قران رو هزاران بار خوندم و بدون تعصب و توجه به اعتقادم فقط با تكيه بر انسانيت و عقلم اين كتاب فوق العاده است.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
خودکارشم بود میزدی دکمشو شوک میداد :/,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
extplus بهتره خودم باهاش ساختم راضی بودم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
وقتی آدما هفت رنگ‌بودن من آبی بودم:)💙💎💧🦋,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
شعار اصلاح طلبان برا انتخابات بعدی تلاش تَکرار میکنم تلاش برای یک دوره تنفس برای #گشت_نسبت فقط برای یه چند روز قبل انتخابات که به رای شما نیاز داریم.الله برکت الله,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
مردم سکوت جایز نیست، همه چیز مان دارد از دست میرود.بپا خیزید #نه‌_به‌_جمهوری‌_اسلامی #نه_به_قرارداد_۲۵_ساله,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
